1.385734873357465631e+02 1.357149335576278872e+02 1.312311499544262290e+02 1.487126314795545454e+02 1.473360283463676978e+02 1.251542709517933929e+02 1.358039606965111830e+02 1.375480103255889901e+02 1.341308630526791035e+02 1.265439487988976310e+02 1.324015789467750039e+02 1.393589684516601892e+02 1.485239966458734955e+02 1.157491837871082510e+02 1.184701278715897246e+02 1.394218419465353804e+02 1.226218660049691493e+02 1.480128707719347574e+02 1.455600360197038015e+02 1.409600182619655868e+02 1.410023598780693135e+02 1.161872239346933924e+02 1.326457332210180482e+02 1.288097415899531200e+02 1.148579440136094121e+02 1.247613108306170489e+02 1.423245669866934122e+02 1.387249767972122072e+02 1.436858265372099481e+02 1.237907546979561744e+02 1.393170598753446825e+02 1.422425312718020223e+02 1.435816491248175453e+02 1.318202451964876047e+02 1.435374936741378633e+02 1.171262571731568300e+02 1.429583851177311828e+02 1.367765382340960514e+02 1.398378718715193543e+02 1.190436593483364476e+02 1.315692826813930765e+02 1.419629524142012542e+02 1.387275805352477107e+02 1.399774741764596229e+02 1.411524808123336072e+02 1.381427603404204092e+02 1.236050741570338118e+02 1.409964963769326971e+02 1.342622288835825373e+02 1.254748919051277625e+02 1.359060596861016563e+02 1.276852960345890580e+02 1.235904185605277377e+02 1.401974365707347943e+02 1.294711223917790335e+02 1.362996634296484331e+02 1.246289933938590622e+02 1.433992260031513410e+02 1.162513233098330829e+02 1.412509585247705957e+02 1.262940201409028020e+02 1.305642476289719696e+02 1.149710410068675372e+02 1.350340417022635222e+02 1.458236524538197898e+02 1.162032139911734987e+02 1.415140777901215472e+02 1.334074956551760636e+02 1.434740172332815575e+02 1.384139881340417162e+02 1.465154747820994885e+02 1.487114025144757647e+02 1.380876668644068843e+02 1.314828956928705566e+02 1.126133928381155584e+02 1.326357131350837051e+02 1.385506324513715413e+02 1.407612786137087539e+02 1.153024232052269724e+02 1.391077044959810394e+02 1.194071615847771284e+02 1.476650760579814516e+02 1.439358703657403851e+02 1.408776515393559521e+02 1.363539880668916737e+02 1.432397456937319475e+02 1.158504276543431359e+02 1.335838055434502394e+02 1.438147121469458796e+02 1.141016530972428313e+02 1.482529333004989667e+02 1.481075132233897023e+02 1.367281155743499994e+02 1.350866905926966979e+02 1.190977245133781679e+02 1.440144692233074295e+02 1.185897805293797944e+02 1.157629345277460544e+02 1.487040454067158350e+02 1.221766027527916094e+02
1.486942694868144201e+02 1.417270067339848367e+02 1.486727510878544081e+02 1.387488235066411448e+02 1.428156557767613606e+02 1.400855178436277413e+02 1.439886389127408108e+02 1.432286989332681628e+02 1.321115589175153673e+02 1.297621017828605261e+02 1.178626695178020469e+02 1.404297449430968072e+02 1.254658362620593408e+02 1.392973819264003339e+02 1.435807846569218214e+02 1.415990916314135575e+02 1.253874727737123891e+02 1.437440890417236403e+02 1.482005302742726940e+02 1.489804297097634276e+02 1.483122334209274413e+02 1.490056792405091244e+02 1.490415856303856685e+02 1.436390012372020237e+02 1.333331189880501881e+02 1.490597169198994720e+02 1.416398329273568493e+02 1.336489709465498947e+02 1.436024772933810141e+02 1.492772983515816634e+02 1.366856376257151169e+02 1.409095759804528711e+02 1.438647468743779427e+02 1.419689796315584260e+02 1.494705307561641803e+02 1.258441086022485393e+02 1.489740156590342224e+02 1.441854137579990436e+02 1.429458395629433767e+02 1.418488967510317877e+02 1.485519483257283184e+02 1.284907990218047473e+02 1.413087624040524588e+02 1.436047771581177699e+02 1.173179749559407270e+02 1.442520628249770596e+02 1.437040273144227740e+02 1.441268315609528941e+02 1.442921802004963752e+02 1.438964043020256440e+02 1.430612738189811637e+02 1.313073311317158982e+02 1.438031364012349229e+02 1.443675884799846187e+02 1.176499843241838619e+02 1.320470497868589916e+02 1.479443424578659574e+02 1.424409725409424823e+02 1.490927061538975238e+02 1.441291163398402091e+02 1.377593296390397768e+02 1.432458145302974799e+02 1.329674178566431806e+02 1.411360146586258963e+02 1.433420571222387139e+02 1.371076226356469192e+02 1.349039638697245209e+02 1.417583764200460337e+02 1.440642713310645888e+02 1.432695507714675216e+02 1.308807907137511108e+02 1.383903148562012291e+02 1.444080920889505819e+02 1.072457251596015908e+02 1.431968441094574587e+02 1.441421522369347485e+02 1.439661768753325930e+02 1.391916511188368588e+02 1.406871193254912953e+02 1.436378805033871799e+02 1.438781587666499888e+02 1.489651848520475141e+02 1.440162010544553368e+02 1.489604469025398430e+02 1.418979723197194289e+02 1.446042527879275212e+02 1.440767354644747229e+02 1.486085737750972555e+02 1.490812954092641576e+02 1.440119988486179636e+02 1.414289412489883944e+02 1.443896440948469149e+02 1.373229504793884246e+02 1.440158917588512111e+02 1.441257670631815699e+02 1.490730056182260910e+02 1.426790563210598464e+02 1.440563923870644771e+02 1.405384799354759480e+02 1.486527699808915202e+02
1.401324650023263700e+02 1.391052912830845685e+02 1.476514569477308214e+02 1.439511772818894997e+02 1.443535709327236418e+02 1.482659600268594886e+02 1.489187482863091532e+02 1.208829931975612055e+02 1.443917946963391330e+02 1.353538846650836831e+02 1.434279778553275548e+02 1.416358912119592617e+02 1.431900978337589265e+02 1.320750582154710457e+02 1.403125132392331693e+02 1.412466253558397113e+02 1.426259654645903368e+02 1.489048930387024825e+02 1.485594937531468247e+02 1.380062434728138498e+02 1.421173454216940115e+02 1.445384955876770903e+02 1.490745547106358515e+02 1.434663770253482653e+02 1.442364024894738463e+02 1.411524891617508217e+02 1.423410493849636396e+02 1.407695272104975004e+02 1.431796531965281076e+02 1.444417911948189044e+02 1.442001119342505717e+02 1.486644138178214121e+02 1.394213484794495344e+02 1.411694721550777274e+02 1.415123707336899201e+02 1.439979102734673120e+02 1.455838460759478039e+02 1.493632444948933369e+02 1.493211254287124063e+02 1.308208073482635427e+02 1.379759846938704015e+02 1.434774058242680326e+02 1.381463421057798087e+02 1.441217315656652715e+02 1.439534792995787882e+02 1.443370827070685607e+02 1.440822628892351531e+02 1.482937560681268110e+02 1.427690092277573513e+02 1.313752971456916612e+02 1.432781734870585524e+02 1.439921800284035669e+02 1.427239805238341717e+02 1.436528625358674560e+02 1.377755724453955111e+02 1.440011797365179689e+02 1.474209868444852134e+02 1.490363532864077172e+02 1.437013878931973352e+02 1.411834544591186500e+02 1.490530263685103307e+02 1.440401343501646636e+02 1.427250926133953044e+02 1.410023575321902740e+02 1.417313682599540812e+02 1.437072125273571999e+02 1.490692641585416709e+02 1.435083187696529876e+02 1.267417470195785683e+02 1.438099353597721972e+02 1.177291720730080584e+02 1.494883092321543074e+02 1.399614760940752092e+02 1.484036334448856280e+02 1.421464577632519308e+02 1.415511872669654565e+02 1.430774148154784484e+02 1.438863628332568965e+02 1.417529449168150961e+02 1.435007698803251515e+02 1.441572751537565580e+02 1.439899147983059322e+02 1.403007043704625119e+02 1.438332881891042518e+02 1.432002651017160986e+02 1.489748871193834816e+02 1.437881634701035694e+02 1.162455761542118609e+02 1.434043119768312238e+02 1.488256456092561848e+02 1.487503706108566064e+02 1.483407116971498851e+02 1.488981606989516990e+02 1.185300742938086103e+02 1.427106968572597339e+02 1.429066304416303126e+02 1.439039080027660873e+02 1.483520586003448329e+02 1.487517822295252756e+02 1.440913483454482957e+02
1.440133068467296766e+02 1.405542770303330542e+02 1.365732851681561897e+02 1.430374213050940568e+02 1.439987656678533483e+02 1.438651474130597023e+02 1.484353266927998050e+02 1.416892518031271209e+02 1.415002075655987994e+02 1.428706327494296033e+02 1.495132958750176329e+02 1.483859191128783266e+02 1.429210580662175403e+02 1.492349310898696899e+02 1.438470223980699245e+02 1.441449175748461471e+02 1.350394758529734247e+02 1.435098045926837642e+02 1.490223527164080508e+02 1.431850949778976201e+02 1.480179430238912062e+02 1.484541213992694964e+02 1.404064011060961548e+02 1.488600080766910878e+02 1.419460573425357950e+02 1.437961506896470496e+02 1.494658541552976203e+02 1.487526462927624493e+02 1.406852973248020078e+02 1.439156293032201575e+02 1.438981524873522346e+02 1.431970902349820278e+02 1.487685821239223571e+02 1.443571819716094069e+02 1.438263206119889048e+02 1.398972339586114515e+02 1.495106410708619933e+02 1.443268112244420536e+02 1.320186609896849745e+02 1.441828478418632642e+02 1.428060407319892988e+02 1.441749049231463857e+02 1.412635343891977868e+02 1.420611749719303702e+02 1.489611078230373948e+02 1.429617444336513188e+02 1.491915772704435312e+02 1.486153610481195528e+02 1.340314812839716012e+02 1.415258622750859558e+02 1.417061035255662773e+02 1.426987556813701019e+02 1.428076915282700838e+02 1.484822286610397271e+02 1.439304781435755842e+02 1.480067496164706426e+02 1.391467670204079923e+02 1.490569499474483166e+02 1.479524095606643073e+02 1.436354220417470060e+02 1.490494423220985425e+02 1.492276773811546207e+02 1.418360760870487525e+02 1.432580334655925469e+02 1.413376260855942235e+02 1.429481251753559548e+02 1.421966678679507652e+02 1.490804215082323765e+02 1.398720444196073345e+02 1.302275038964486953e+02 1.489859908480582362e+02 1.425358466977773162e+02 1.442517026842157009e+02 1.490512264144594212e+02 1.413908510643454974e+02 1.485661440812959881e+02 1.491204942764780128e+02 1.416848950568717669e+02 1.362500616442270314e+02 1.483503853670759156e+02 1.256591871752080749e+02 1.494619579742504811e+02 1.494844048222632296e+02 1.445739328965386505e+02 1.412139937341050029e+02 1.491244393713824081e+02 1.484420588921644253e+02 1.416965605790856557e+02 1.428818381268981454e+02 1.492375637992602435e+02 1.337612259078005081e+02 1.392752913096031762e+02 1.490298227712473249e+02 1.441532166380205524e+02 1.339399481772006197e+02 1.489700310296423424e+02 1.440955374840783918e+02 1.417208983265632014e+02 1.439549092444345320e+02 1.424367094322659000e+02
1.440958492235265567e+02 1.414531958609108244e+02 1.491490307905898192e+02 1.432361120820892495e+02 1.413356666297682978e+02 1.480563985486073477e+02 1.425470751779178329e+02 1.431943920439558440e+02 1.489278199624842216e+02 1.494286694315584043e+02 1.482293085505896784e+02 1.403056687672968792e+02 1.433405880361970901e+02 1.439215119408826524e+02 1.488808230429797277e+02 1.426068441640374544e+02 1.437090876126092098e+02 1.489351286913452270e+02 1.211096312420822159e+02 1.425070235250676944e+02 1.430569497577162679e+02 1.411803621434879972e+02 1.437757134617382064e+02 1.402806144604945473e+02 1.433793402471544880e+02 1.444425559321879291e+02 1.406851051566692092e+02 1.490749508300558830e+02 1.418965208545470205e+02 1.252492613142036504e+02 1.168792381002418068e+02 1.436682676969566899e+02 1.483909557225705100e+02 1.490724434063215540e+02 1.383053964613977485e+02 1.428975851822586947e+02 1.453609460462138259e+02 1.490440224666365054e+02 1.435629831763002358e+02 1.362642569047662562e+02 1.379602764998991518e+02 1.483996511065306834e+02 1.487045971669991786e+02 1.424934706141181664e+02 1.493172661348173165e+02 1.484290975202203811e+02 1.263444789525876644e+02 1.489808092520457308e+02 1.435517192696313487e+02 1.495626799657261756e+02 1.488554645232315465e+02 1.493886141889076384e+02 1.435615354928064278e+02 1.426944740392245023e+02 1.489581197853226229e+02 1.441018132771320097e+02 1.486888396475501395e+02 1.494193150019956420e+02 1.487313319397873101e+02 1.413829878328266716e+02 1.436500203837717606e+02 1.186080581992989806e+02 1.428348619381107767e+02 1.488967286878899472e+02 1.421113301031333265e+02 1.491207870145102561e+02 1.490773289994869799e+02 1.489794069121182076e+02 1.344111138785104913e+02 1.488274998432843859e+02 1.486881272613852047e+02 1.422908418424204342e+02 1.381202033594120735e+02 1.490661072865741801e+02 1.482901149962726493e+02 1.429246884611951884e+02 1.408128252958300379e+02 1.488413734375742763e+02 1.493419337416724488e+02 1.412191891244925728e+02 1.488652413303420587e+02 1.482599196738278238e+02 1.410133919051193061e+02 1.435308866946855346e+02 1.438226848571333676e+02 1.297939408007946440e+02 1.490191894633796323e+02 1.493628758614717924e+02 1.436503794658560764e+02 1.485737895072790025e+02 1.485956651512034057e+02 1.483751074248578448e+02 1.492079684161503508e+02 1.423414394515335175e+02 1.489748882182902605e+02 1.408880788758174276e+02 1.413368650906331823e+02 1.425819888550188637e+02 1.487972565620823104e+02 1.491468706157504016e+02
1.482729848269709407e+02 1.486133679950778230e+02 1.485956639244954545e+02 1.268861174492926978e+02 1.496215978575935424e+02 1.489152546117033751e+02 1.438772991850233041e+02 1.489141057661672107e+02 1.416309692591364069e+02 1.410253744195461252e+02 1.484860611611523211e+02 1.487057627572119713e+02 1.495182583790687261e+02 1.430636300306609314e+02 1.485697278379406328e+02 1.409299750093757098e+02 1.488532974279720520e+02 1.404337322672428172e+02 1.490857932484661603e+02 1.402247985091111389e+02 1.392437078034514570e+02 1.425865647371544753e+02 1.479263511939683724e+02 1.431954835521026155e+02 1.428979855373693226e+02 1.413215952124822365e+02 1.440494077099158403e+02 1.490615384031613360e+02 1.483161320973267152e+02 1.483106940247613181e+02 1.487976798562721967e+02 1.488369972632771692e+02 1.487184261207328291e+02 1.416719971445214696e+02 1.490501446724665584e+02 1.435586558215598245e+02 1.417034510061176604e+02 1.406688523963103705e+02 1.415291306551694106e+02 1.432232826950764775e+02 1.393352614630996129e+02 1.393058203292551696e+02 1.424256122927467629e+02 1.487791606069905299e+02 1.492131646172924491e+02 1.426064147441614978e+02 1.494616602127169926e+02 1.412143666517989686e+02 1.475284903032499813e+02 1.490747820257040530e+02 1.485787369607350854e+02 1.475784937767255940e+02 1.486469378607272347e+02 1.487939411849775979e+02 1.489259612129831396e+02 1.488346263311128723e+02 1.487798586848589082e+02 1.488647161599382969e+02 1.486725876906652957e+02 1.496113636156337634e+02 1.430994206828152642e+02 1.483287236492443810e+02 1.422645436414477444e+02 1.488732309989839564e+02 1.488885179131832786e+02 1.489880064732293192e+02 1.437919769150138904e+02 1.421831438657872866e+02 1.490112334995347112e+02 1.432821345003102067e+02 1.394870545326652689e+02 1.494253737134302753e+02 1.490461916122914090e+02 1.418912232633332167e+02 1.484806214491710250e+02 1.490789798514055065e+02 1.381540700279115299e+02 1.420731657307148907e+02 1.416631278064679123e+02 1.488329267194398255e+02 1.421889262290766851e+02 1.494581158659290452e+02 1.479626154412812582e+02 1.412529835971336354e+02 1.425794969465501083e+02 1.493223529048676426e+02 1.490806821371877504e+02 1.414371222133379717e+02 1.422167205699892634e+02 1.486689930206174495e+02 1.493185772978741568e+02 1.437888388586159749e+02 1.490539714044037396e+02 1.484568899026591851e+02 1.489200557915150114e+02 1.469742760399796566e+02 1.485333844307766924e+02 1.490321004946837888e+02 1.493631604163429358e+02 1.487002208942716663e+02
1.426762359980821770e+02 1.496114682504068583e+02 1.491062034664588225e+02 1.420963185990081286e+02 1.481294923234034400e+02 1.425941333421876607e+02 1.402900913560861511e+02 1.495485963944649939e+02 1.496598156181503043e+02 1.489229416779670316e+02 1.487387547816118456e+02 1.424559097525294362e+02 1.486637670490646883e+02 1.476718320673859353e+02 1.422787981750247752e+02 1.414857506943613430e+02 1.479697115639344815e+02 1.483143206515899237e+02 1.488078229977329272e+02 1.401388243428765747e+02 1.495109815287707420e+02 1.485829781424428120e+02 1.493930358128198463e+02 1.490429971860917817e+02 1.486602129745203626e+02 1.489866910810114859e+02 1.483848577044986143e+02 1.487395515776471768e+02 1.474660462212939649e+02 1.487916845327503665e+02 1.423616483765527505e+02 1.431919209042517878e+02 1.483674422906542816e+02 1.407222334423269103e+02 1.399282357816092599e+02 1.488990947522332533e+02 1.434650002633549946e+02 1.411726161427084492e+02 1.408134434461995284e+02 1.430100004873788180e+02 1.481643035137595348e+02 1.479333165240644803e+02 1.486877059606206046e+02 1.486668498083288910e+02 1.478674877130478080e+02 1.492282824193281670e+02 1.489194615189712749e+02 1.481019700206413461e+02 1.477155207563574493e+02 1.490991286178588666e+02 1.486540902436578051e+02 1.497014565911608770e+02 1.421788618169207155e+02 1.469690409889405203e+02 1.479623689880081088e+02 1.488699831685325989e+02 1.485782217510385124e+02 1.479962055637036542e+02 1.489525155820779503e+02 1.481396158338576470e+02 1.436045124673579210e+02 1.241994482137888838e+02 1.488160215025136210e+02 1.405325387021066490e+02 1.422460532631081094e+02 1.490197082354235363e+02 1.485154352509712794e+02 1.457580360276861882e+02 1.416755251836735567e+02 1.411665712286455800e+02 1.496355517801952715e+02 1.487686770285254738e+02 1.417725813345676613e+02 1.409855803368445493e+02 1.416508904509141189e+02 1.388822693539477200e+02 1.437049817956720119e+02 1.490738943975255495e+02 1.364782810271856022e+02 1.491327465047401972e+02 1.461240249411098659e+02 1.487562361814175915e+02 1.482912230545987029e+02 1.485433281186612646e+02 1.433120287994903208e+02 1.493200170919616028e+02 1.488060783468787918e+02 1.472950765785278975e+02 1.485864724795454208e+02 1.489920896168187880e+02 1.477463886809916858e+02 1.487113691987809716e+02 1.480654767138906038e+02 1.485478595822409318e+02 1.407766377023149573e+02 1.485330271481271609e+02 1.486964571846554009e+02 1.487486049693114865e+02 1.388327732277980147e+02 1.399361528749595607e+02
1.462355298099617471e+02 1.486765796044932415e+02 1.375151982237240986e+02 1.320442787535124012e+02 1.427120169339728761e+02 1.474346756373668939e+02 1.489423336150573220e+02 1.483781745000908927e+02 1.491826981304995741e+02 1.486477233645470903e+02 1.489936962314344839e+02 1.482816501913509626e+02 1.485171796245286089e+02 1.326313753066556558e+02 1.484599921153116213e+02 1.480448431874954736e+02 1.481665297746814360e+02 1.484461882500580145e+02 1.489199645864686659e+02 1.478000396947402919e+02 1.492996952952351251e+02 1.478445599943033528e+02 1.366975040413985312e+02 1.482135118188601552e+02 1.386929641783322893e+02 1.471579275096260062e+02 1.432502676637523109e+02 1.470703765466916195e+02 1.490396773239114623e+02 1.485184050086949696e+02 1.425016458259379704e+02 1.489159992022914594e+02 1.444889365423200900e+02 1.491284240498518727e+02 1.444956028181773320e+02 1.461446122876440938e+02 1.489990315006334356e+02 1.490533290004941307e+02 1.344244973886065679e+02 1.496827746518494848e+02 1.478456379937375118e+02 1.383052228908754557e+02 1.436361493421017030e+02 1.488921073200537535e+02 1.477457361652255656e+02 1.388913203470463600e+02 1.460754290495929411e+02 1.447744594237232718e+02 1.486415149509973332e+02 1.481502230957364077e+02 1.477023379776387344e+02 1.480911924818963428e+02 1.465536158102117668e+02 1.466611667155691237e+02 1.495588150365800857e+02 1.487073526450165559e+02 1.486936343083103225e+02 1.488807529281812094e+02 1.396448985692074984e+02 1.401004939814039005e+02 1.432045903679631067e+02 1.486193519547562119e+02 1.469816451717622385e+02 1.467986013800542935e+02 1.408250340274390453e+02 1.489989494922745905e+02 1.488705777800697376e+02 1.476105268672553450e+02 1.453419144233006648e+02 1.438960575973611924e+02 1.494255742894202399e+02 1.486437246495684121e+02 1.468215399626990632e+02 1.416217178503736989e+02 1.483486765602455648e+02 1.437354636597602564e+02 1.481389744653870935e+02 1.483231039757176291e+02 1.491225832239340434e+02 1.494295047825074789e+02 1.486267617366251557e+02 1.487719224358324084e+02 1.480443034176683739e+02 1.480018369194927175e+02 1.485016004582856510e+02 1.493218312634535607e+02 1.409685715245437621e+02 1.468735047655849542e+02 1.449648006115174041e+02 1.486248287165517183e+02 1.431750970276595183e+02 1.484790201363052802e+02 1.470588127790530280e+02 1.460915750439078522e+02 1.474526903581080148e+02 1.482314584999631677e+02 1.487782204673995921e+02 1.483308605521388301e+02 1.482173941292982988e+02 1.428510418463806388e+02
1.406838339273267593e+02 1.431902915904004487e+02 1.469233708978419770e+02 1.443304465229820153e+02 1.299021514257875651e+02 1.484277428025207541e+02 1.495762360073863988e+02 1.481584757045588390e+02 1.459630434325838451e+02 1.358584198771656020e+02 1.422403358311265151e+02 1.455507410696301918e+02 1.485971437037086105e+02 1.488405986340873142e+02 1.483747450484951571e+02 1.488266366044085771e+02 1.490096639129157268e+02 1.421166702513341420e+02 1.490288090234115828e+02 1.495076349674056360e+02 1.473154534912953011e+02 1.452251005012917631e+02 1.473565710169597764e+02 1.376862728455567151e+02 1.486137867730673463e+02 1.488325074979936176e+02 1.438224714424842716e+02 1.432738854134496194e+02 1.483883031294150214e+02 1.348301215588715820e+02 1.385806796332624060e+02 1.419664114124252592e+02 1.484656195339927081e+02 1.450388368620339463e+02 1.372298061055698497e+02 1.387820334399130786e+02 1.465910254541322786e+02 1.463572260816867754e+02 1.486913392249821868e+02 1.495543964949960980e+02 1.467310583053900643e+02 1.488293344938835219e+02 1.487238944718552034e+02 1.388919609341379555e+02 1.478762152070721072e+02 1.489549018683668180e+02 1.483634970258854082e+02 1.454711178767278739e+02 1.490140637010328533e+02 1.381818681358982417e+02 1.382989555183907839e+02 1.466367997448996050e+02 1.491457768462558420e+02 1.481519723470841257e+02 1.465128801194252617e+02 1.484416840721760309e+02 1.334850377368804573e+02 1.432822403708676120e+02 1.396584324516207403e+02 1.474238069166258356e+02 1.396473606295240870e+02 1.416162998439994567e+02 1.447678904907484991e+02 1.445476434150484408e+02 1.479446820427632474e+02 1.480461615629907044e+02 1.380555793566031753e+02 1.343010946851737231e+02 1.486061104619606397e+02 1.464623857359856913e+02 1.388278337273137311e+02 1.370388109821111300e+02 1.471576362323465901e+02 1.494065321315471522e+02 1.477732942273109984e+02 1.486920220838894977e+02 1.389174776839906258e+02 1.489991481851615731e+02 1.367325274334607741e+02 1.452788274236201573e+02 1.489556573615708146e+02 1.451900705216823724e+02 1.472341536539087770e+02 1.476768801504834130e+02 1.481248359239846195e+02 1.377368424896313570e+02 1.481053394018466633e+02 1.475900118480361414e+02 1.388814977793966250e+02 1.483180342937941703e+02 1.465099720063799396e+02 1.476798025095303899e+02 1.470052334592654404e+02 1.492466940029146372e+02 1.411715856470421784e+02 1.480572379117761272e+02 1.354087713327837434e+02 1.482384143572983533e+02 1.438377758034603175e+02 1.480074746955008891e+02
1.420664340548298696e+02 1.439358663656535668e+02 1.474592778329915177e+02 1.418862093957293666e+02 1.420031012801340751e+02 1.418051783371490160e+02 1.372829809110530732e+02 1.469646708272792921e+02 1.495913172438991978e+02 1.466244548238249763e+02 1.478216048479499705e+02 1.399440064403218287e+02 1.488254984788750050e+02 1.478203373376281036e+02 1.394936436616717970e+02 1.460686389271489816e+02 1.490038803035599813e+02 1.402657396563356826e+02 1.369560721872241515e+02 1.482599265737275118e+02 1.486034930345417422e+02 1.464251172920427848e+02 1.480019307755894147e+02 1.466878967785438022e+02 1.435516712605223688e+02 1.486816588489396054e+02 1.488395231548284414e+02 1.479220110724066899e+02 1.486322788943351441e+02 1.482799901868395693e+02 1.476865863983001930e+02 1.480029846846627493e+02 1.425535928003109234e+02 1.478450600773717554e+02 1.473460520866372860e+02 1.384467012421641812e+02 1.488370108064253259e+02 1.483757739310826764e+02 1.418832704063584913e+02 1.451106429092184555e+02 1.419688046238653101e+02 1.486970545679246527e+02 1.414068248255734090e+02 1.476095881697616790e+02 1.455463166591314064e+02 1.470346861202192201e+02 1.469566978221740783e+02 1.489103747159488762e+02 1.477392272418031496e+02 1.403295735463038056e+02 1.374951806094744597e+02 1.423003334942069671e+02 1.480199835902784287e+02 1.472757352080142255e+02 1.488687128126232437e+02 1.481369086766677867e+02 1.448772326077414050e+02 1.429778667363415821e+02 1.493572604455663964e+02 1.356275747787152000e+02 1.411944956674318234e+02 1.469101244775883970e+02 1.399085729466268901e+02 1.351946785004356855e+02 1.468373682392303294e+02 1.301942601076027302e+02 1.323078133638517500e+02 1.331475233747070206e+02 1.427721056263733033e+02 1.350195973520192183e+02 1.434086844794207707e+02 1.463848869781593862e+02 1.493272342085460025e+02 1.388107009563882741e+02 1.475588878559857164e+02 1.486733050948569144e+02 1.474896462553067806e+02 1.353408943918543912e+02 1.475355317461807374e+02 1.378156567127124674e+02 1.470526523359494320e+02 1.366933322244245232e+02 1.467145838218623055e+02 1.408484057362545343e+02 1.489353662544921235e+02 1.416341004323390393e+02 1.480049504570075953e+02 1.322564633086124957e+02 1.456736064012289944e+02 1.416972415581673204e+02 1.407053842746065584e+02 1.484398917731920733e+02 1.451447659232220815e+02 1.478534083731072712e+02 1.455314547340433933e+02 1.480366651600199077e+02 1.386158145163484221e+02 1.330763723818001836e+02 1.473473807700579528e+02 1.373231116513851759e+02
