1.413509768340550181e+02
1.444624100603848547e+02
1.203343256617980330e+02
1.436561477136577309e+02
1.483995802852236068e+02
1.490608354306680781e+02
1.427598923638154815e+02
1.485286912312391792e+02
1.496455125611945789e+02
1.408765270437000936e+02
